RecordID,Museum,LocalID,AcqDate,ObjectType,ItemDate,StartDate,EndDate,MidpointDate,ItemPlace,ModernCountry,Culture,ItemMaterial,ItemTechnique
07727,VAM,O99405,1909.0,Pot-pourri vase and cover,ca. 1750,1750.0,1750.0,1750.0,France,France,,soft paste porcelain,painted
07728,VAM,O98978,1855.0,Cup,ca. 1752,1752.0,1752.0,1752.0,France,France,,soft paste porcelain,painted
07729,VAM,O99395,1909.0,Vase,ca. 1750-ca. 1755,1750.0,1755.0,1752.0,France,France,,soft paste porcelain,painted
07730,VAM,O99396,1909.0,Vase,ca. 1750-ca. 1755,1750.0,1755.0,1752.0,France,France,,soft paste porcelain,painted
07731,VAM,O99876,1919.0,Teapot and cover,1754-1755,1754.0,1755.0,1754.0,Vincennes,,,soft paste porcelain,painted
07732,VAM,O99967,1921.0,Sugar bowl and cover,1754-1755,1754.0,1755.0,1754.0,Vincennes,,,soft paste porcelain,painted
07733,VAM,O99397,1909.0,Vase,ca. 1750-ca. 1755,1750.0,1755.0,1752.0,France,France,,soft paste porcelain,painted
07734,VAM,O141091,1952.0,Figure,ca. 1150,1150.0,1150.0,1150.0,England,United Kingdom,,copper-alloy,hollow-cast
07735,VAM,O1427361,,Book,Dec. 1499,,,,Venice,Italy,,paper,printing
07736,VAM,O1126328,1928.0,Architectural model,ca. 1840,1840.0,1840.0,1840.0,England,United Kingdom,,wood,cutting
07737,VAM,O70991,1984.0,Figure,ca. 1740,1740.0,1740.0,1740.0,Meissen,,,hard paste porcelain,painted
07738,VAM,O128226,1938.0,Effigy,1852-1854,1852.0,1854.0,1853.0,France,France,,plaster,painting
07739,VAM,O40946,1904.0,Door,ca. 1904,1904.0,1904.0,1904.0,Italy,Italy,,plaster,casting
07740,VAM,O128224,1938.0,Effigy,1852-1854,1852.0,1854.0,1853.0,London,United Kingdom,,plaster,casting
07741,VAM,O41425,1916.0,Font,ca. 1850-1900,1850.0,1900.0,1875.0,London,United Kingdom,,plaster,casting
07742,VAM,O128230,1938.0,Effigy,1852-1854,1852.0,1854.0,1853.0,London,United Kingdom,,plaster,casting
07743,VAM,O128193,1916.0,Voussoir,ca. 1854,1854.0,1854.0,1854.0,London,United Kingdom,,plaster,casting
07744,VAM,O128228,1938.0,Effigy,1852-1854,1852.0,1854.0,1853.0,London,United Kingdom,,plaster,casting
07745,VAM,O40924,1902.0,Lintel,ca. 1902,1902.0,1902.0,1902.0,Brussels,,,plaster,casting
07746,VAM,O41514,1872.0,Lectern,ca. 1872,1872.0,1872.0,1872.0,Belgium,Belgium,,plaster,casting
07747,VAM,O41429,1885.0,Font,ca. 1885,1885.0,1885.0,1885.0,Sweden,Sweden,,plaster,casting
07748,VAM,O128203,1916.0,Capital,ca. 1850,1850.0,1850.0,1850.0,London,United Kingdom,,plaster,casting
07749,VAM,O41427,1885.0,Font,ca. 1885,1885.0,1885.0,1885.0,Stockholm,,,plaster,casting
07750,VAM,O128259,1873.0,Doorway,ca. 1873,1873.0,1873.0,1873.0,Germany,Germany,,plaster,casting
07751,VAM,O41494,1874.0,Column,ca. 1874,1874.0,1874.0,1874.0,Hildesheim,Germany,,plaster,casting
07752,VAM,O40911,1890.0,Tympanum,ca. 1890,1890.0,1890.0,1890.0,Germany,Germany,,plaster,casting
07753,VAM,O134340,1873.0,Oil painting,1870,1870.0,1870.0,1870.0,,,,oil paint,oil painting
07754,VAM,O333294,1945.0,Figure,1738-1740,1738.0,1740.0,1739.0,Meissen,,,hard paste porcelain,painted
07755,VAM,O341913,1855.0,Inkstand,1685-1690,1685.0,1690.0,1688.0,Limoges,France,,copper,painted
07756,VAM,O81893,1870.0,Ewer,ca. 1120,1120.0,1120.0,1120.0,Germany,Germany,,bronze,casting
07757,VAM,O77433,1865.0,Shaving mug,1848,1848.0,1848.0,1848.0,Etruria,,,,
07758,VAM,O3305,1995.0,Bowl,ca. 1994-5,1994.0,5.0,1000.0,Edinburgh,United Kingdom,,glass,moulded
07759,VAM,O78468,1978.0,Baluster,1898,1898.0,1898.0,1898.0,Falkirk,,,cast iron,casting
07760,VAM,O40938,1938.0,Tympanum,ca. 1852-1854,1852.0,1854.0,1853.0,England,United Kingdom,,plaster,casting
07761,VAM,O99362,1909.0,Vase,ca. 1755-ca. 1765,1755.0,1765.0,1760.0,France,France,,soft paste porcelain,painted
07762,VAM,O1769388,2024.0,photographs,2023,2023.0,2023.0,2023.0,,,,,photo montage
07763,VAM,O136610,,Head,6th century - 7th century,501.0,700.0,600.0,Xinjiang,,,stucco,moulding
07764,VAM,O24995,1988.0,Figure,late 10th century-early 11th century,901.0,1100.0,1000.0,Java,Indonesia,,bronze,
07765,VAM,O8905,1998.0,Form,1959,1959.0,1959.0,1959.0,Nov Bor,,,glass,hand-blown
07766,VAM,O1483718,2019.0,Fresh-water jar,2018,2018.0,2018.0,2018.0,Bizen,,,Stoneware,Hand-built
07767,VAM,O123600,1910.0,Figure,ca. 1765-1775,1765.0,1775.0,1770.0,Meissen,,,hard paste porcelain,painted
07768,VAM,O152966,1892.0,Frieze,1525-1530,1525.0,1530.0,1528.0,Padua,Italy,,Istrian stone,Carving
07769,VAM,O97089,1953.0,Wheel lock rifle,ca. 1600,1600.0,1600.0,1600.0,Regensburg,,,Steel,Carved
07770,VAM,O100561,1870.0,Plateau,ca. 1725,1725.0,1725.0,1725.0,Rouen,,,earthenware,painted
07771,VAM,O128638,1964.0,Coin,ca. 630,630.0,630.0,630.0,Constantinople,,,gold,
07772,VAM,O107432,1953.0,Capital,1140-1150,1140.0,1150.0,1145.0,Champagne,,,limestone,carving
07773,VAM,O102658,1910.0,Medal,1611,1611.0,1611.0,1611.0,Paris,France,,bronze,cast
07774,VAM,O129572,1956.0,Statuette,1590-1610,1590.0,1610.0,1600.0,Florence,Italy,,bronze,cast
07775,VAM,O127769,1864.0,Lunette,1542,1542.0,1542.0,1542.0,France,France,,,
07776,VAM,O136689,1951.0,Door knocker,1575-1600,1575.0,1600.0,1588.0,Venice,Italy,,bronze,casting
07777,VAM,O93938,1963.0,Model,ca. 1692-1700,1692.0,1700.0,1696.0,Florence,Italy,,wax,relief
07778,VAM,O72865,1938.0,Fragment ,ca. 1518-1522,1518.0,1522.0,1520.0,London,United Kingdom,,,
07779,VAM,O41001,1882.0,Panel,1403-1424,1403.0,1424.0,1414.0,Florence,Italy,,plaster,casting
07780,VAM,O41003,1882.0,Panel,1403-1424,1403.0,1424.0,1414.0,Florence,Italy,,plaster,casting
07781,VAM,O40813,1882.0,Panel,1403-1424,1403.0,1424.0,1414.0,Florence,Italy,,plaster,casting
07782,VAM,O40804,1889.0,Relief,late 13th century-early 14th century,1201.0,1400.0,1300.0,Pisa,Italy,,plaster,casting
07783,VAM,O40698,1884.0,Relief,1479-1482,1479.0,1482.0,1480.0,Lombardy,,,plaster,casting
07784,VAM,O83194,1973.0,Architectural model,1869,1869.0,1869.0,1869.0,England,United Kingdom,,Plaster,
07785,VAM,O83195,1929.0,Architectural model,1901,1901.0,1901.0,1901.0,Ireland,,,wood,
07786,VAM,O83184,1892.0,Capital,ca. 1480-ca. 1500,1480.0,1500.0,1490.0,Italy,Italy,,Istrian stone,
07787,VAM,O102810,1858.0,Medal,1519,1519.0,1519.0,1519.0,Antwerp,Belgium,,bronze,casting
07788,VAM,O102627,1910.0,Medal,1602,1602.0,1602.0,1602.0,Paris,France,,silver,cast
07789,VAM,O77783,1971.0,Medal,1740,1740.0,1740.0,1740.0,London,United Kingdom,,Bronze,cast
07790,VAM,O65291,1939.0,Relief panel,4th century,301.0,400.0,350.0,Swat Valley,Pakistan,,schist,carving
07791,VAM,O313198,1910.0,Medal,1645,1645.0,1645.0,1645.0,France,France,,bronze,
07792,VAM,O312194,1921.0,Plaquette,ca.1480-1500,1480.0,1500.0,1490.0,Padua,Italy,,Bronze,Cast
07793,VAM,O313543,1910.0,Medal,ca.1495,1495.0,1495.0,1495.0,Milan,Italy,,bronze,
07794,VAM,O313529,1910.0,Medal,ca. 1479,1479.0,1479.0,1479.0,Italy,Italy,,bronze,
07795,VAM,O12548,1888.0,Relief,second half of the 15th century,1401.0,1500.0,1450.0,Florence,Italy,,plaster,cast
07796,VAM,O12528,1890.0,Relief,1472,1472.0,1472.0,1472.0,Italy,Italy,,plaster,cast
07797,VAM,O12501,1888.0,Monument,1454-1457,1454.0,1457.0,1456.0,Florence,Italy,,plaster,casting
07798,VAM,O312257,1910.0,Medal,1611,1611.0,1611.0,1611.0,France,France,,bronze,
07799,VAM,O312072,1963.0,Model,ca. 1700,1700.0,1700.0,1700.0,Florence,Italy,,wax,relief
07800,VAM,O158399,1910.0,Medal,ca. 1480-1500,1480.0,1500.0,1490.0,Florence,Italy,,bronze,
07801,VAM,O106882,1874.0,Cameo,ca. 106 AD,,,,Italy,Italy,,chalcedony,lapidary
07802,VAM,O198523,1910.0,Medal,1453 to 1455,,,,Rimini,,,Bronze,Cast
07803,VAM,O127968,1884.0,Relief,1491-1497,1491.0,1497.0,1494.0,Milan,Italy,,plaster,cast
07804,VAM,O151907,1865.0,Hammer head,ca. 1550,1550.0,1550.0,1550.0,Italy,Italy,,bronze,cast
07805,VAM,O93638,1921.0,Intaglio,ca. 1500-1550,1500.0,1550.0,1525.0,Italy,Italy,,glass,
07806,VAM,O94330,1977.0,Liturgical comb,ca. 1130,1130.0,1130.0,1130.0,St Albans,,,ivory,carving
07807,VAM,O111180,1910.0,Bust,ca. 0004-0037,4.0,37.0,20.0,Italy,Italy,,bronze,casting
07808,VAM,O129087,1910.0,Plaquette,first half of 16th century,1501.0,1600.0,1550.0,Italy,Italy,,bronze,bronze casting
07809,VAM,O164186,1882.0,Tankard,ca. 1630-1650,1630.0,1650.0,1640.0,Germany,Germany,,ivory,
07810,VAM,O121364,1864.0,Plaquette,1541-1542,1541.0,1542.0,1542.0,Genoa,Italy,,bronze,casting
07811,VAM,O119019,1910.0,Coin,81 AD,,,,Roman Empire,,,gold,striking (metal-working)
07812,VAM,O93560,1910.0,Medal,1445,1445.0,1445.0,1445.0,Verona,Italy,,bronze,casting
07813,VAM,O239142,1860.0,Medal,1552,1552.0,1552.0,1552.0,Milan,Italy,,bronze,Casting
07814,VAM,O12485,1891.0,Monument,1453-1460,1453.0,1460.0,1456.0,Florence,Italy,,,
07815,VAM,O75324,1882.0,Relief,ca. 1761,1761.0,1761.0,1761.0,England,United Kingdom,,marble,gilding
07816,VAM,O85845,1964.0,Statuette,ca. 1545-1550,1545.0,1550.0,1548.0,Italy,Italy,,bronze,casting
07817,VAM,O16094,1935.0,Figure of Guanyin,1580-1640,1580.0,1640.0,1610.0,Zhangzhou,,,ivory,lacquered
07818,VAM,O93912,1871.0,Panel,ca. 1871,1871.0,1871.0,1871.0,Florence,Italy,,,electrotyping
07819,VAM,O312074,1910.0,Bust,ca. 1600,1600.0,1600.0,1600.0,Italy,Italy,,bronze,
07820,VAM,O14781,1882.0,Figure,mid sixteenth century,,,,Florence,Italy,,,
07821,VAM,O163674,1882.0,Roundel,ca. 1480,1480.0,1480.0,1480.0,Italy,Italy,,bronze,
07822,VAM,O248579,1910.0,Medal,1560,1560.0,1560.0,1560.0,Milan,Italy,,bronze,
07823,VAM,O41451,1884.0,Effigy,1515-1522,1515.0,1522.0,1518.0,Milan,Italy,,plaster,casting
07824,VAM,O166401,1869.0,Comb,1530-1550,1530.0,1550.0,1540.0,France,France,,ivory,carving
07825,VAM,O130887,1872.0,Statuette,ca. 1515-1520,1515.0,1520.0,1518.0,Memmingen,,,limewood,
07826,VAM,O14525,1935.0,Figurine,206 BC- 220 AD,-20600.0,22000.0,700.0,China,China,,jade,carving
07827,VAM,O308901,1951.0,Statue,ca. 1615-1620,1615.0,1620.0,1618.0,Paris,France,,bronze,cast
07828,VAM,O84212,1910.0,Panel,late 10th century to early 11th century,901.0,1000.0,950.0,Istanbul,,,elephant ivory,carving
07829,VAM,O72949,1910.0,Comb,ca. 1320,1320.0,1320.0,1320.0,Paris,France,,Ivory,
07830,VAM,O159063,1881.0,Roundel,ca. 1480,1480.0,1480.0,1480.0,Mantua,Italy,,bronze,
07831,VAM,O71882,1937.0,Statuette,ca. 1500,1500.0,1500.0,1500.0,Mechelen,,,walnut,painting
07832,VAM,O91889,1956.0,Halo,ca. 1640,1640.0,1640.0,1640.0,Spain,Spain,,,
07833,VAM,O70463,1865.0,Casket,second half of 10th century,901.0,1000.0,950.0,Constantinople,,,ivory,carving
07834,VAM,O14782,1882.0,Figure,ca.1525-1542,1525.0,1542.0,1534.0,Florence,Italy,,marble,carving
07835,VAM,O70110,1910.0,Effigy,1499-1505,1499.0,1505.0,1502.0,Toledo,,,Alabaster,carving
07836,VAM,O153717,1919.0,Figure,16th century,1501.0,1600.0,1550.0,Tibet,China,,copper,gilded
07837,VAM,O65319,1935.0,Relief panel,2nd century-4th century,101.0,400.0,250.0,Gandhara,,,schist,carving
07838,VAM,O92588,1867.0,Box,second quarter of the 11th century,1001.0,1100.0,1050.0,Winchester,,,ivory,
07839,VAM,O24824,1930.0,Figure,16th century,1501.0,1600.0,1550.0,Nepal,,,copper,gilding
07840,VAM,O65289,1948.0,Relief panel,ca. 200,200.0,200.0,200.0,Pakistan,Pakistan,,schist,carving
07841,VAM,O65484,1907.0,Relief panel,3rd century,201.0,300.0,250.0,Gandhara,,,schist,
07842,VAM,O92557,1855.0,Rosary bead,ca. 1520-1530,1520.0,1530.0,1525.0,France,France,,ivory,
07843,VAM,O24818,1927.0,Figure,14th century,1301.0,1400.0,1350.0,Nepal,,,copper,gilded
07844,VAM,O16073,1883.0,Bracket,ca. 1617-1618,1617.0,1618.0,1618.0,Lahore,,,,carving
07845,VAM,O128358,1868.0,Well head,12th century,1101.0,1200.0,1150.0,Venice,Italy,,plaster,casting
07846,VAM,O93891,1882.0,Tombstone,1425-1450,1425.0,1450.0,1438.0,Bologna,Italy,,Istrian stone,
07847,VAM,O95560,,Candelabrum and stand,1858-1859,1858.0,1859.0,1858.0,London,United Kingdom,,silver,raising
07848,VAM,O167198,1861.0,Relief,ca. 1320,1320.0,1320.0,1320.0,Tuscany,,,marble,relief
07849,VAM,O166137,1867.0,Plaque,ca. 1050,1050.0,1050.0,1050.0,Cologne,,,ivory,carving
07850,VAM,O16290,1861.0,Relief,ca. 1320,1320.0,1320.0,1320.0,Tuscany,,,marble,carving
07851,VAM,O1499206,1869.0,Relief,ca. 1475-1490,1475.0,1490.0,1482.0,Lombardy,,,marble,relief
07852,VAM,O69569,1878.0,Relief,ca. 1470-1475,1470.0,1475.0,1472.0,Padua,Italy,,marble,carved
07853,VAM,O92636,1867.0,Panel,late 10th century to early 11th century,901.0,1000.0,950.0,Constantinople,,,ivory,
07854,VAM,O111551,1862.0,Crucifix,ca. 900-1000,900.0,1000.0,950.0,Winchester,,,gold,enamelling
07855,VAM,O93850,1933.0,Situla,980-981,980.0,981.0,980.0,Milan,Italy,,ivory,
07856,VAM,O159250,1910.0,Relief,ca. 1460,1460.0,1460.0,1460.0,Siena,Italy,,bronze,relief
07857,VAM,O40996,1882.0,Panel,1403-1424,1403.0,1424.0,1414.0,Florence,Italy,,plaster,casting
07858,VAM,O40757,1887.0,Doorway,1425-1438,1425.0,1438.0,1432.0,Siena,Italy,,plaster,casting
07859,VAM,O17215,1946.0,Sarcophagus,1350-1375,1350.0,1375.0,1362.0,Naples,Italy,,,
07860,VAM,O40749,1895.0,Monument,ca. 1486-1488,1486.0,1488.0,1487.0,Lombardy,,,,
07861,VAM,O130070,1910.0,Casket,1100-1200,1100.0,1200.0,1150.0,Apulia,Italy,,bone,carving
07862,VAM,O119191,1906.0,Capital,ca. 1175-1200,1175.0,1200.0,1188.0,Spain,Spain,,Limestone,carving
07863,VAM,O92708,1866.0,Panel,ca. 800,800.0,800.0,800.0,Lower Rhine,,,ivory,carving
07864,VAM,O12539,1890.0,Lunette,early 16th century,1501.0,1600.0,1550.0,Siena,Italy,,plaster,casting
07865,VAM,O12531,1869.0,Relief,1450s,1450.0,1459.0,1454.0,Florence,Italy,,plaster,cast
07866,VAM,O12540,1889.0,Relief,1527-1535,1527.0,1535.0,1531.0,Venice,Italy,,plaster,cast
07867,VAM,O93566,1910.0,Medal,ca. 1438-1443,1438.0,1443.0,1440.0,Verona,Italy,,,
07868,VAM,O77653,1893.0,Knife,1660-1680,1660.0,1680.0,1670.0,Sheffield,United Kingdom,,ivory,
07869,VAM,O129192,1910.0,Plaquette,after 1525,1525.0,1525.0,1525.0,Italy,Italy,,bronze,casting
07870,VAM,O12524,1889.0,Relief,Second half 15th century,1401.0,1500.0,1450.0,Florence,Italy,,plaster,cast
07871,VAM,O12538,1888.0,Relief,third quarter of the 15th century,1401.0,1500.0,1450.0,Florence,Italy,,plaster,cast
07872,VAM,O12530,1890.0,Relief,third quarter of the 15th century,1401.0,1500.0,1450.0,Florence,Italy,,plaster,cast
07873,VAM,O35023,1983.0,Vase,ca. 1890,1890.0,1890.0,1890.0,Saint-Amand-en-Puisaye,,,stoneware,glazed
07874,VAM,O1406775,2018.0,Tudor Glass with Coral Reef,2016,2016.0,2016.0,2016.0,London,United Kingdom,,Corallium rubrum,stone-setting
07875,VAM,O145097,1996.0,Bookshelf,1993,1993.0,1993.0,1993.0,Milan,Italy,,PVC,
07876,VAM,O118152,1890.0,Ring,ca. 1870,1870.0,1870.0,1870.0,Paris,France,,Gold,
07877,VAM,O99399,1909.0,Cheese dish,1754,1754.0,1754.0,1754.0,France,France,,Soft-paste porcelain,
07878,VAM,O156995,1899.0,Lidded box,about 1450,1450.0,1450.0,1450.0,Italy,Italy,,wood,gilding
07879,VAM,O99691,1919.0,Figure,ca. 1750,1750.0,1750.0,1750.0,France,France,,soft paste porcelain,glazed
07880,VAM,O123599,1910.0,Figure,ca. 1765-1775,1765.0,1775.0,1770.0,Meissen,,,hard paste porcelain,painted
07881,VAM,O70515,1923.0,Wheel lock pistol,early 17th century,1601.0,1700.0,1650.0,France,France,,steel,forged
07882,VAM,O5301,1973.0,Vase,1925-1930,1925.0,1930.0,1928.0,Nancy,France,,,
07883,VAM,O1294740,2014.0,Model,2011,2011.0,2011.0,2011.0,London,United Kingdom,,silver,cutting
07884,VAM,O6316,1931.0,Vase,October 1929,192801.0,192900.0,192850.0,Paris,France,,,
07885,VAM,O118490,1871.0,Ring,probably after 1632,1632.0,1632.0,1632.0,Europe,,,gold,enamelling
07886,VAM,O100445,1965.0,Figure,1758-1766,1758.0,1766.0,1762.0,France,France,,,
07887,VAM,O99413,1909.0,Figure,1758-1766,1758.0,1766.0,1762.0,France,France,,biscuit,fired
07888,VAM,O152935,1892.0,Frieze,1525-1530,1525.0,1530.0,1528.0,Padua,Italy,,Istrian stone,carving
07889,VAM,O104046,1926.0,Arm badge,1792-1793,1792.0,1793.0,1792.0,London,United Kingdom,,silver,
07890,VAM,O100055,1921.0,Cup,ca. 1756,1756.0,1756.0,1756.0,France,France,,soft paste porcelain,painting (image-making)
07891,VAM,O145200,2007.0,Necklace part,1987-1988,1987.0,1988.0,1988.0,London,United Kingdom,,Copper alloy,
07892,VAM,O1784104,2025.0,Ring,2024,2024.0,2024.0,2024.0,Kumasi,,,gold,lost-wax process
07893,VAM,O124203,1901.0,Clock,ca. 1810,1810.0,1810.0,1810.0,France,France,,bronze,gilding
07894,VAM,O78430,1918.0,Basin,1635,1635.0,1635.0,1635.0,London,United Kingdom,,silver,raising
07895,VAM,O129251,,Print,1467-1470,1467.0,1470.0,1468.0,Florence,Italy,,printing ink,engraving (printing process)
07896,VAM,O100382,1956.0,Vase,ca. 1749-1750,1749.0,1750.0,1750.0,France,France,,,
07897,VAM,O377004,1976.0,Gorget,1600-1625,1600.0,1625.0,1612.0,Paris,France,,iron,embossing
07898,VAM,O130412,1918.0,Print,ca. 1465,1465.0,1465.0,1465.0,Netherlands,Netherlands,,,
07899,VAM,O175881,1992.0,Tea bowl,1992,1992.0,1992.0,1992.0,Kyoto,Japan,,earthenware,raku
07900,VAM,O1323186,2016.0,Royal Mantel Clock,1736,1736.0,1736.0,1736.0,London,United Kingdom,,enamel,chasing
07901,VAM,O92937,1977.0,Tankard,1665,1665.0,1665.0,1665.0,Gdansk,Poland,,silver,parcel gilded
07902,VAM,O333125,1923.0,Group,ca. 1791-1795,1791.0,1795.0,1793.0,Berlin,Germany,,hard paste porcelain,painted
07903,VAM,O100126,1923.0,Bowl,1754,1754.0,1754.0,1754.0,France,France,,Earthenware,painting (image-making)
07904,VAM,O233193,1882.0,Vase and cover,1780,1780.0,1780.0,1780.0,S vres,,,soft paste porcelain,enamelled
07905,VAM,O99211,1882.0,Jug and cover,ca. 1753-1754,1753.0,1754.0,1754.0,France,France,,soft paste porcelain,painted
07906,VAM,O77742,1904.0,Medal,1660,1660.0,1660.0,1660.0,London,United Kingdom,,gold,casting
07907,VAM,O297551,1864.0,Relief ,1542,1542.0,1542.0,1542.0,Italy,Italy,,plaster,casting
07908,VAM,O349945,1977.0,Plaque,1650-1675,1650.0,1675.0,1662.0,Germany,Germany,,bronze,casting
07909,VAM,O349944,1977.0,Plaque,ca. 1650 - ca. 1675,1650.0,1675.0,1662.0,Germany,Germany,,bronze,cast
07910,VAM,O349943,1977.0,Plaque,1650-1675,1650.0,1675.0,1662.0,Vienna,,,bronze,casting
07911,VAM,O349942,1977.0,Plaque,1650-75,1650.0,75.0,862.0,Vienna,,,bronze,casting
07912,VAM,O349941,1977.0,Plaque,1650-75,1650.0,75.0,862.0,Vienna,,,bronze,casting
07913,VAM,O349940,1977.0,Plaque,1650-75,1650.0,75.0,862.0,Vienna,,,bronze,casting
07914,VAM,O349939,1977.0,Plaque,1650-1675,1650.0,1675.0,1662.0,Vienna,,,bronze,casting
07915,VAM,O349938,1977.0,Plaque,1650-1675,1650.0,1675.0,1662.0,Vienna,,,bronze,gilding
07916,VAM,O349937,1977.0,Plaque,1650-75,1650.0,75.0,862.0,Vienna,,,bronze,casting
07917,VAM,O349476,1910.0,Medal,1610,1610.0,1610.0,1610.0,France,France,,gold,
07918,VAM,O130040,1867.0,Panel,ca. 1000-1050,1000.0,1050.0,1025.0,Germany,Germany,,ivory,carving
07919,VAM,O313784,1863.0,Medal,ca.1600,1600.0,1600.0,1600.0,France,France,,bronze,
07920,VAM,O313551,1857.0,Medal,ca. 1490,1490.0,1490.0,1490.0,Germany,Germany,,bronze,
07921,VAM,O3498,1987.0,Form,1987,1987.0,1987.0,1987.0,London,United Kingdom,,,
07922,VAM,O96282,1910.0,Plaquette,ca. 1500-1550,1500.0,1550.0,1525.0,Italy,Italy,,bronze,casting
07923,VAM,O41447,1893.0,Effigy,1497-1499,1497.0,1499.0,1498.0,Pavia,,,plaster,casting
07924,VAM,O41433,1885.0,Effigy,1525,1525.0,1525.0,1525.0,Ravenna,,,plaster,casting
07925,VAM,O131032,1890.0,Cross,5th Century - 7th Century,401.0,700.0,550.0,Egypt,Egypt,,Wood,Carving
07926,VAM,O119054,1910.0,Coin,164-169 AD,,,,Rome,Italy,,gold,struck
07927,VAM,O128146,1890.0,Cross,5th Century - 7th Century,401.0,700.0,550.0,Egypt,Egypt,,horn,carving
07928,VAM,O128111,1905.0,Relief ,1525,1525.0,1525.0,1525.0,Florence,Italy,,plaster,casting
07929,VAM,O127973,1886.0,Font,1416-1434,1416.0,1434.0,1425.0,Siena,Italy,,plaster,casting
07930,VAM,O127935,1869.0,Candelabrum,1527,1527.0,1527.0,1527.0,Venice,Italy,,plaster,casting
07931,VAM,O127772,1882.0,Statuette,ca. 1545,1545.0,1545.0,1545.0,Padua,Italy,,plaster,casting
07932,VAM,O83617,1914.0,Poster,ca. 1913-1914,1913.0,1914.0,1914.0,Great Britain,United Kingdom,,printing ink,lithography
07933,VAM,O83198,1916.0,Vaulting boss,19th century,1801.0,1900.0,1850.0,England,United Kingdom,,plaster,
07934,VAM,O138028,1977.0,Figure,ca.1700,1700.0,1700.0,1700.0,Dehua,China,,porcelain,firing
07935,VAM,O102699,1910.0,Medal,1629,1629.0,1629.0,1629.0,France,France,,,struck
07936,VAM,O12541,1865.0,Tomb,1534,1534.0,1534.0,1534.0,Italy,Italy,,plaster,cast
07937,VAM,O12521,1884.0,Pulpit,1481,1481.0,1481.0,1481.0,Florence,Italy,,plaster,casting
07938,VAM,O12520,1895.0,Pedestal,ca.1420,1420.0,1420.0,1420.0,Florence,Italy,,Plaster,casting
07939,VAM,O12511,1867.0,Window frame,ca. 1473-80,1473.0,80.0,776.0,Lombardy,,,plaster,casting
07940,VAM,O94286,1855.0,Medal,1537,1537.0,1537.0,1537.0,Germany,Germany,,,
07941,VAM,O94128,1910.0,Medal,1521,1521.0,1521.0,1521.0,Germany,Germany,,silver,
07942,VAM,O98443,1913.0,Statue,ca. 1480-1490,1480.0,1490.0,1485.0,ulm,,,limewood,hand carving
07943,VAM,O96290,1910.0,Sand box,ca. 1490 - ca. 1530,1490.0,1530.0,1510.0,Padua,Italy,,bronze,cast
07944,VAM,O111249,1926.0,Knife and fork,1698,1698.0,1698.0,1698.0,London,United Kingdom,,steel,enamelling
07945,VAM,O92573,1855.0,Medal,1449,1449.0,1449.0,1449.0,Naples,Italy,,bronze,casting
07946,VAM,O71504,1945.0,Roundel,ca. 1497,1497.0,1497.0,1497.0,Utrecht,,,,
07947,VAM,O69595,1865.0,Lamp,ca. 1507-1510,1507.0,1510.0,1508.0,Padua,Italy,,bronze,low relief
07948,VAM,O248538,1910.0,Medal,ca. 1505-1506,1505.0,1506.0,1506.0,Rome,Italy,,bronze,casting
07949,VAM,O88285,1867.0,Book cover,ca. 860,860.0,860.0,860.0,Metz,,,ivory,high relief
07950,VAM,O71502,1945.0,Roundel,ca. 1497,1497.0,1497.0,1497.0,Utrecht,,,,
07951,VAM,O128633,1910.0,Coin,140-144 AD,,,,Rome,Italy,,gold,
07952,VAM,O71510,1945.0,Roundel,ca. 1497,1497.0,1497.0,1497.0,Utrecht,,,,
07953,VAM,O15438,1952.0,Bust,1843,1843.0,1843.0,1843.0,London,United Kingdom,,marble,
07954,VAM,O107430,1950.0,Capital,ca. 1150,1150.0,1150.0,1150.0,Reims,,,limestone,
07955,VAM,O83187,1911.0,Doorway part,ca. 1449 - ca. 1474,1449.0,1474.0,1462.0,France,France,,Limestone,
07956,VAM,O122479,1910.0,Coin,112-114 AD,,,,Rome,Italy,,gold,
07957,VAM,O119150,1910.0,Coin,221 AD,,,,Rome,Italy,,gold,struck
07958,VAM,O72850,1867.0,Panel,12th century,1101.0,1200.0,1150.0,Constantinople,,,Ivory,carved
07959,VAM,O90683,1935.0,Figure,206 BC-8 AD,-20600.0,800.0,-9900.0,China,China,,earthenware,painted
07960,VAM,O40973,1869.0,Tomb,Dated 1338,1338.0,1338.0,1338.0,Milan,Italy,,plaster,casting
07961,VAM,O129592,1865.0,Plaque,second half of 11th century,1001.0,1100.0,1050.0,Germany,Germany,,walrus tusk ivory,carving
07962,VAM,O102732,1854.0,Plaquette,ca. 1540,1540.0,1540.0,1540.0,Rome,Italy,,bronze,
07963,VAM,O166374,1860.0,Altarpiece,ca. 1510-1520,1510.0,1520.0,1515.0,Florence,Italy,,terracotta,enamelling
07964,VAM,O88297,1867.0,Plaque,ca. 1180,1180.0,1180.0,1180.0,Cologne,,,ivory,high relief
07965,VAM,O128637,1910.0,Coin,140-143 AD,,,,Rome,Italy,,gold,
07966,VAM,O77741,1904.0,Medal,1653,1653.0,1653.0,1653.0,London,United Kingdom,,silver,casting
07967,VAM,O77377,1908.0,Panel,1590-1600,1590.0,1600.0,1595.0,England,United Kingdom,,oak,carving
07968,VAM,O179271,1910.0,Plaquette,late 15th century to early 16th century,1401.0,1500.0,1450.0,Italy,Italy,,bronze,cast
07969,VAM,O151905,1959.0,Ewer,1721,1721.0,1721.0,1721.0,Florence,Italy,,bronze,casting
